Date,Soybean
09/06/1994,6.7275
10/06/1994,6.82
13/06/1994,6.9075
14/06/1994,6.905
15/06/1994,7.0525
16/06/1994,7.015
17/06/1994,7.11
20/06/1994,6.81
21/06/1994,6.765
22/06/1994,6.67
23/06/1994,6.655
24/06/1994,6.675
27/06/1994,6.5825
28/06/1994,6.801
29/06/1994,6.5865
30/06/1994,6.555
01/07/1994,6.3975
05/07/1994,6.1075
06/07/1994,6.145
07/07/1994,6.175
08/07/1994,6.255
11/07/1994,6.22
12/07/1994,6.1475
13/07/1994,6.1725
14/07/1994,6.08
15/07/1994,6.1125
18/07/1994,6.125
19/07/1994,5.9925
20/07/1994,5.8625
21/07/1994,5.77
22/07/1994,5.85
25/07/1994,5.9075
26/07/1994,5.865
27/07/1994,5.793
28/07/1994,5.774
29/07/1994,5.7795
01/08/1994,5.715
02/08/1994,5.6925
03/08/1994,5.665
04/08/1994,5.61
05/08/1994,5.665
08/08/1994,5.7075
09/08/1994,5.6975
10/08/1994,5.69
11/08/1994,5.715
12/08/1994,5.7075
15/08/1994,5.6575
16/08/1994,5.68
17/08/1994,5.7425
18/08/1994,5.7625
19/08/1994,5.8275
22/08/1994,5.745
23/08/1994,5.7625
24/08/1994,5.8225
25/08/1994,5.7975
26/08/1994,5.7475
29/08/1994,5.6905
30/08/1994,5.7015
31/08/1994,5.752
01/09/1994,5.74
02/09/1994,5.755
06/09/1994,5.8275
07/09/1994,5.805
08/09/1994,5.7575
09/09/1994,5.755
12/09/1994,5.8025
13/09/1994,5.74
14/09/1994,5.69
15/09/1994,5.575
16/09/1994,5.5325
19/09/1994,5.5375
20/09/1994,5.5525
21/09/1994,5.56
22/09/1994,5.525
23/09/1994,5.54
26/09/1994,5.5425
27/09/1994,5.5425
28/09/1994,5.485
29/09/1994,5.4375
30/09/1994,5.36
03/10/1994,5.3825
04/10/1994,5.36
05/10/1994,5.3425
06/10/1994,5.31
07/10/1994,5.2725
10/10/1994,5.2975
11/10/1994,5.3225
12/10/1994,5.3675
13/10/1994,5.3325
14/10/1994,5.385
17/10/1994,5.43
18/10/1994,5.4475
19/10/1994,5.4125
20/10/1994,5.495
21/10/1994,5.485
24/10/1994,5.53
25/10/1994,5.4825
26/10/1994,5.504
27/10/1994,5.572
28/10/1994,5.5395
31/10/1994,5.5165
01/11/1994,5.5425
02/11/1994,5.575
03/11/1994,5.58
04/11/1994,5.62
07/11/1994,5.66
08/11/1994,5.69
09/11/1994,5.72
10/11/1994,5.6875
11/11/1994,5.6125
14/11/1994,5.645
15/11/1994,5.68
16/11/1994,5.655
17/11/1994,5.6975
18/11/1994,5.705
21/11/1994,5.635
22/11/1994,5.6575
23/11/1994,5.6525
25/11/1994,5.68
28/11/1994,5.735
29/11/1994,5.6975
30/11/1994,5.635
01/12/1994,5.5675
02/12/1994,5.6275
05/12/1994,5.6225
06/12/1994,5.5775
07/12/1994,5.59
08/12/1994,5.62
09/12/1994,5.6425
12/12/1994,5.645
13/12/1994,5.635
14/12/1994,5.6125
15/12/1994,5.6275
16/12/1994,5.6625
19/12/1994,5.595
20/12/1994,5.6075
21/12/1994,5.64
22/12/1994,5.6375
23/12/1994,5.675
27/12/1994,5.6795
28/12/1994,5.6595
29/12/1994,5.6385
30/12/1994,5.5935
03/01/1995,5.5775
04/01/1995,5.585
05/01/1995,5.585
06/01/1995,5.585
09/01/1995,5.575
10/01/1995,5.6
11/01/1995,5.5975
12/01/1995,5.575
13/01/1995,5.565
16/01/1995,5.565
17/01/1995,5.5875
18/01/1995,5.5525
19/01/1995,5.5225
20/01/1995,5.515
23/01/1995,5.5275
24/01/1995,5.535
25/01/1995,5.53
26/01/1995,5.5375
27/01/1995,5.5375
30/01/1995,5.49
31/01/1995,5.475
01/02/1995,5.465
02/02/1995,5.495
03/02/1995,5.4675
06/02/1995,5.505
07/02/1995,5.485
08/02/1995,5.5275
09/02/1995,5.5425
10/02/1995,5.5775
13/02/1995,5.5575
14/02/1995,5.585
15/02/1995,5.58
16/02/1995,5.565
17/02/1995,5.55
21/02/1995,5.57
22/02/1995,5.575
23/02/1995,5.597
24/02/1995,5.624
27/02/1995,5.6135
28/02/1995,5.6275
01/03/1995,5.635
02/03/1995,5.6375
03/03/1995,5.6475
06/03/1995,5.7425
07/03/1995,5.7825
08/03/1995,5.7325
09/03/1995,5.7425
10/03/1995,5.7225
13/03/1995,5.78
14/03/1995,5.7825
15/03/1995,5.8575
16/03/1995,5.8225
17/03/1995,5.8825
20/03/1995,5.87
21/03/1995,5.8275
22/03/1995,5.8
23/03/1995,5.7975
24/03/1995,5.785
27/03/1995,5.7675
28/03/1995,5.775
29/03/1995,5.745
30/03/1995,5.73
31/03/1995,5.74
03/04/1995,5.8225
04/04/1995,5.8175
05/04/1995,5.8175
06/04/1995,5.8
07/04/1995,5.85
10/04/1995,5.845
11/04/1995,5.895
12/04/1995,5.8675
13/04/1995,5.755
17/04/1995,5.745
18/04/1995,5.69
19/04/1995,5.66
20/04/1995,5.6925
21/04/1995,5.66
24/04/1995,5.695
25/04/1995,5.7065
26/04/1995,5.698
27/04/1995,5.7005
28/04/1995,5.774
01/05/1995,5.89
02/05/1995,5.89
03/05/1995,5.835
04/05/1995,5.795
05/05/1995,5.73
08/05/1995,5.6825
09/05/1995,5.7125
10/05/1995,5.7375
11/05/1995,5.695
12/05/1995,5.695
15/05/1995,5.675
16/05/1995,5.7325
17/05/1995,5.72
18/05/1995,5.895
19/05/1995,5.825
22/05/1995,6.02
23/05/1995,6
24/05/1995,6.02
25/05/1995,5.985
26/05/1995,6.0575
30/05/1995,5.7975
31/05/1995,5.8075
01/06/1995,5.8825
02/06/1995,5.8525
05/06/1995,5.835
06/06/1995,5.92
07/06/1995,5.915
08/06/1995,5.9075
09/06/1995,5.855
12/06/1995,5.7325
13/06/1995,5.7975
14/06/1995,5.855
15/06/1995,5.9225
16/06/1995,5.89
19/06/1995,6.0775
20/06/1995,6.0725
21/06/1995,6.0575
22/06/1995,6.01
23/06/1995,6.0175
26/06/1995,5.8
27/06/1995,5.8465
28/06/1995,5.896
29/06/1995,5.85
30/06/1995,5.815
03/07/1995,5.915
05/07/1995,6.02
06/07/1995,6.1125
07/07/1995,6.08
10/07/1995,6.085
11/07/1995,6.115
12/07/1995,6.1875
13/07/1995,6.1725
14/07/1995,6.2075
17/07/1995,6.4375
18/07/1995,6.3675
19/07/1995,6.185
20/07/1995,6.1775
21/07/1995,6.31
24/07/1995,6.255
25/07/1995,6.3025
26/07/1995,6.3225
27/07/1995,6.249
28/07/1995,6.248
31/07/1995,6.0505
01/08/1995,6.0675
02/08/1995,5.9975
03/08/1995,6.0275
04/08/1995,5.9
07/08/1995,5.91
08/08/1995,5.9725
09/08/1995,5.94
10/08/1995,5.9475
11/08/1995,5.895
14/08/1995,5.9425
15/08/1995,5.9025
16/08/1995,5.9
17/08/1995,5.935
18/08/1995,5.955
21/08/1995,6.0325
22/08/1995,5.9825
23/08/1995,5.9775
24/08/1995,5.97
25/08/1995,5.9675
28/08/1995,6.0765
29/08/1995,6.0765
30/08/1995,6.125
31/08/1995,6.211
01/09/1995,6.26
05/09/1995,6.2425
06/09/1995,6.2425
07/09/1995,6.28
08/09/1995,6.3075
11/09/1995,6.275
12/09/1995,6.2725
13/09/1995,6.225
14/09/1995,6.2575
15/09/1995,6.3175
18/09/1995,6.6175
19/09/1995,6.555
20/09/1995,6.5475
21/09/1995,6.6375
22/09/1995,6.45
25/09/1995,6.4
26/09/1995,6.4425
27/09/1995,6.425
28/09/1995,6.445
29/09/1995,6.46
02/10/1995,6.3725
03/10/1995,6.36
04/10/1995,6.3825
05/10/1995,6.37
06/10/1995,6.405
09/10/1995,6.4275
10/10/1995,6.4875
11/10/1995,6.5925
12/10/1995,6.5275
13/10/1995,6.5325
16/10/1995,6.565
17/10/1995,6.525
18/10/1995,6.5625
19/10/1995,6.64
20/10/1995,6.7225
23/10/1995,6.6775
24/10/1995,6.6925
25/10/1995,6.6925
26/10/1995,6.673
27/10/1995,6.672
30/10/1995,6.752
31/10/1995,6.8265
01/11/1995,6.91
02/11/1995,6.9025
03/11/1995,6.8575
06/11/1995,6.925
07/11/1995,6.9025
08/11/1995,6.8975
09/11/1995,6.825
10/11/1995,6.8575
13/11/1995,6.785
14/11/1995,6.7675
15/11/1995,6.7475
16/11/1995,6.8175
17/11/1995,6.87
20/11/1995,6.795
21/11/1995,6.7825
22/11/1995,6.83
24/11/1995,6.795
27/11/1995,6.775
28/11/1995,6.775
29/11/1995,6.84
30/11/1995,6.8625
01/12/1995,6.905
04/12/1995,6.93
05/12/1995,7.0275
06/12/1995,7.055
07/12/1995,6.9925
08/12/1995,7.0925
11/12/1995,7.145
12/12/1995,7.16
13/12/1995,7.2275
14/12/1995,7.25
15/12/1995,7.2075
18/12/1995,7.3375
19/12/1995,7.4075
20/12/1995,7.3225
21/12/1995,7.1825
22/12/1995,7.2975
26/12/1995,7.329
27/12/1995,7.2695
28/12/1995,7.3015
29/12/1995,7.4285
02/01/1996,7.5825
03/01/1996,7.66
04/01/1996,7.5875
05/01/1996,7.536
08/01/1996,7.3625
09/01/1996,7.455
10/01/1996,7.415
11/01/1996,7.3375
12/01/1996,7.4125
15/01/1996,7.445
16/01/1996,7.3525
17/01/1996,7.3625
18/01/1996,7.4025
19/01/1996,7.4525
22/01/1996,7.34
23/01/1996,7.375
24/01/1996,7.3525
25/01/1996,7.255
26/01/1996,7.245
29/01/1996,7.28
30/01/1996,7.365
31/01/1996,7.3875
01/02/1996,7.41
02/02/1996,7.3925
05/02/1996,7.2375
06/02/1996,7.2925
07/02/1996,7.235
08/02/1996,7.215
09/02/1996,7.2
12/02/1996,7.1775
13/02/1996,7.22
14/02/1996,7.3425
15/02/1996,7.325
16/02/1996,7.3
20/02/1996,7.2775
21/02/1996,7.2675
22/02/1996,7.24
23/02/1996,7.3375
26/02/1996,7.4395
27/02/1996,7.411
28/02/1996,7.462
29/02/1996,7.43
01/03/1996,7.3825
04/03/1996,7.3
05/03/1996,7.235
06/03/1996,7.265
07/03/1996,7.3025
08/03/1996,7.225
11/03/1996,7.285
12/03/1996,7.28
13/03/1996,7.3025
14/03/1996,7.295
15/03/1996,7.245
18/03/1996,7.2625
19/03/1996,7.1525
20/03/1996,7.1875
21/03/1996,7.2175
22/03/1996,7.305
25/03/1996,7.3225
26/03/1996,7.375
27/03/1996,7.4
28/03/1996,7.39
29/03/1996,7.51
01/04/1996,7.61
02/04/1996,7.56
03/04/1996,7.6475
04/04/1996,7.655
08/04/1996,7.8125
09/04/1996,7.7875
10/04/1996,7.945
11/04/1996,7.885
12/04/1996,7.96
15/04/1996,7.8975
16/04/1996,7.73
17/04/1996,7.84
18/04/1996,8.1325
19/04/1996,7.9975
22/04/1996,8.135
23/04/1996,8.1225
24/04/1996,8.1
25/04/1996,8.242
26/04/1996,8.215
29/04/1996,7.9265
30/04/1996,7.9345
01/05/1996,8.175
02/05/1996,8.095
03/05/1996,8.165
06/05/1996,8.12
07/05/1996,8.1825
08/05/1996,8.2575
09/05/1996,8.1925
10/05/1996,8.14
13/05/1996,8.13
14/05/1996,8.1875
15/05/1996,8.155
16/05/1996,8.2875
17/05/1996,8.1875
20/05/1996,8.06
21/05/1996,7.985
22/05/1996,7.9675
23/05/1996,8.08
24/05/1996,8.075
28/05/1996,8.015
29/05/1996,7.75
30/05/1996,7.865
31/05/1996,7.8825
03/06/1996,7.655
04/06/1996,7.6975
05/06/1996,7.655
06/06/1996,7.66
07/06/1996,7.755
10/06/1996,7.91
11/06/1996,7.7525
12/06/1996,7.715
13/06/1996,7.69
14/06/1996,7.6975
17/06/1996,7.73
18/06/1996,7.91
19/06/1996,7.83
20/06/1996,7.8
21/06/1996,7.9175
24/06/1996,7.7775
25/06/1996,7.744
26/06/1996,7.6575
27/06/1996,7.5645
28/06/1996,7.725
01/07/1996,7.8125
02/07/1996,7.7125
03/07/1996,7.7725
05/07/1996,7.6
08/07/1996,7.62
09/07/1996,7.7625
10/07/1996,7.92
11/07/1996,8.22
12/07/1996,8.3825
15/07/1996,8.38
16/07/1996,8.205
17/07/1996,8.045
18/07/1996,7.77
19/07/1996,7.74
22/07/1996,7.6775
23/07/1996,7.7775
24/07/1996,7.6775
25/07/1996,7.71
26/07/1996,7.592
29/07/1996,7.6245
30/07/1996,7.5175
31/07/1996,7.5075
01/08/1996,7.6025
02/08/1996,7.5175
05/08/1996,7.48
06/08/1996,7.5175
07/08/1996,7.53
08/08/1996,7.6775
09/08/1996,7.7725
12/08/1996,8.0075
13/08/1996,7.9525
14/08/1996,8.065
15/08/1996,8.0025
16/08/1996,7.935
19/08/1996,7.87
20/08/1996,7.9475
21/08/1996,8.0025
22/08/1996,8.0875
23/08/1996,8.0325
26/08/1996,8.17
27/08/1996,8.1835
28/08/1996,8.057
29/08/1996,8.047
30/08/1996,7.985
03/09/1996,7.955
04/09/1996,7.8025
05/09/1996,7.9575
06/09/1996,8
09/09/1996,7.9375
10/09/1996,8.07
11/09/1996,8.05
12/09/1996,8.145
13/09/1996,8.02
16/09/1996,7.93
17/09/1996,7.96
18/09/1996,7.94
19/09/1996,7.8925
20/09/1996,7.9525
23/09/1996,7.9875
24/09/1996,7.9125
25/09/1996,7.9575
26/09/1996,7.9075
27/09/1996,7.8325
30/09/1996,7.58
01/10/1996,7.4925
02/10/1996,7.42
03/10/1996,7.375
04/10/1996,7.2725
07/10/1996,7.3425
08/10/1996,7.365
09/10/1996,7.3825
10/10/1996,7.3025
11/10/1996,7.0025
14/10/1996,6.885
15/10/1996,6.925
16/10/1996,6.91
17/10/1996,6.885
18/10/1996,6.82
21/10/1996,6.805
22/10/1996,6.89
23/10/1996,6.985
24/10/1996,6.965
25/10/1996,7.005
28/10/1996,7.025
29/10/1996,6.984
30/10/1996,6.9025
31/10/1996,6.6875
01/11/1996,6.665
04/11/1996,6.7075
05/11/1996,6.7275
06/11/1996,6.825
07/11/1996,6.8575
08/11/1996,6.85
11/11/1996,6.77
12/11/1996,6.8625
13/11/1996,6.905
14/11/1996,6.8825
15/11/1996,6.9675
18/11/1996,7.0325
19/11/1996,6.955
20/11/1996,7.07
21/11/1996,7.06
22/11/1996,7.095
25/11/1996,7.08
26/11/1996,7.13
27/11/1996,7.1525
29/11/1996,7.1275
02/12/1996,7.035
03/12/1996,6.99
04/12/1996,6.97
05/12/1996,7.02
06/12/1996,6.96
09/12/1996,6.8875
10/12/1996,6.85
11/12/1996,6.915
12/12/1996,7.0275
13/12/1996,7.0425
16/12/1996,7.115
17/12/1996,7.065
18/12/1996,7.04
19/12/1996,7.0775
20/12/1996,7.02
23/12/1996,7
24/12/1996,7.07
26/12/1996,7.007
27/12/1996,6.996
30/12/1996,6.92
31/12/1996,6.883
02/01/1997,6.9875
03/01/1997,6.9875
06/01/1997,6.945
07/01/1997,7.0025
08/01/1997,6.96
09/01/1997,6.9925
10/01/1997,7.2925
13/01/1997,7.3675
14/01/1997,7.37
15/01/1997,7.455
16/01/1997,7.4825
17/01/1997,7.4825
20/01/1997,7.4625
21/01/1997,7.4675
22/01/1997,7.405
23/01/1997,7.4125
24/01/1997,7.475
27/01/1997,7.4975
28/01/1997,7.445
29/01/1997,7.5
30/01/1997,7.415
31/01/1997,7.3825
03/02/1997,7.3675
04/02/1997,7.37
05/02/1997,7.395
06/02/1997,7.3
07/02/1997,7.38
10/02/1997,7.4
11/02/1997,7.4975
12/02/1997,7.6425
13/02/1997,7.655
14/02/1997,7.61
18/02/1997,7.79
19/02/1997,7.71
20/02/1997,7.86
21/02/1997,7.83
24/02/1997,7.76
25/02/1997,7.916
26/02/1997,7.8445
27/02/1997,7.837
28/02/1997,7.928
03/03/1997,8.075
04/03/1997,8.1
05/03/1997,8.05
06/03/1997,8.2225
07/03/1997,8.3
10/03/1997,8.6
11/03/1997,8.555
12/03/1997,8.285
13/03/1997,8.285
14/03/1997,8.495
17/03/1997,8.25
18/03/1997,8.31
19/03/1997,8.39
20/03/1997,8.52
21/03/1997,8.425
24/03/1997,8.3175
25/03/1997,8.42
26/03/1997,8.41
27/03/1997,8.55
31/03/1997,8.5575
01/04/1997,8.755
02/04/1997,8.835
03/04/1997,8.71
04/04/1997,8.41
07/04/1997,8.6275
08/04/1997,8.4925
09/04/1997,8.475
10/04/1997,8.5525
11/04/1997,8.305
14/04/1997,8.33
15/04/1997,8.36
16/04/1997,8.3225
17/04/1997,8.385
18/04/1997,8.44
21/04/1997,8.37
22/04/1997,8.405
23/04/1997,8.425
24/04/1997,8.47
25/04/1997,8.677
28/04/1997,8.6715
29/04/1997,8.6645
30/04/1997,8.875
01/05/1997,8.77
02/05/1997,8.855
05/05/1997,8.895
06/05/1997,8.92
07/05/1997,8.92
08/05/1997,8.84
09/05/1997,8.89
12/05/1997,8.685
13/05/1997,8.745
14/05/1997,8.64
15/05/1997,8.5775
16/05/1997,8.645
19/05/1997,8.66
20/05/1997,8.45
21/05/1997,8.4725
22/05/1997,8.465
23/05/1997,8.36
27/05/1997,8.3125
28/05/1997,8.495
29/05/1997,8.695
30/05/1997,8.805
02/06/1997,8.7525
03/06/1997,8.6
04/06/1997,8.3
05/06/1997,8.36
06/06/1997,8.3525
09/06/1997,8.11
10/06/1997,8.13
11/06/1997,8.305
12/06/1997,8.415
13/06/1997,8.545
16/06/1997,8.385
17/06/1997,8.53
18/06/1997,8.325
19/06/1997,8.38
20/06/1997,8.26
23/06/1997,8.36
24/06/1997,8.31
25/06/1997,8.043
26/06/1997,7.776
27/06/1997,7.585
30/06/1997,7.288
01/07/1997,6.81
02/07/1997,6.7025
03/07/1997,6.875
07/07/1997,6.97
08/07/1997,7.22
09/07/1997,7.48
10/07/1997,7.46
11/07/1997,7.5
14/07/1997,7.79
15/07/1997,7.755
16/07/1997,7.455
17/07/1997,7.38
18/07/1997,7.395
21/07/1997,7.39
22/07/1997,7.3525
23/07/1997,7.39
24/07/1997,7.52
25/07/1997,7.545
28/07/1997,7.391
29/07/1997,7.304
30/07/1997,7.046
31/07/1997,7.016
01/08/1997,6.8375
04/08/1997,6.775
05/08/1997,6.68
06/08/1997,6.795
07/08/1997,6.6
08/08/1997,6.725
11/08/1997,6.43
12/08/1997,6.4775
13/08/1997,6.6
14/08/1997,6.555
15/08/1997,6.56
18/08/1997,6.5075
19/08/1997,6.5475
20/08/1997,6.455
21/08/1997,6.5825
22/08/1997,6.615
25/08/1997,6.6275
26/08/1997,6.5285
27/08/1997,6.526
28/08/1997,6.359
29/08/1997,6.336
02/09/1997,6.3375
03/09/1997,6.42
04/09/1997,6.435
05/09/1997,6.405
08/09/1997,6.37
09/09/1997,6.4525
10/09/1997,6.39
11/09/1997,6.4325
12/09/1997,6.3125
15/09/1997,6.3475
16/09/1997,6.4675
17/09/1997,6.44
18/09/1997,6.35
19/09/1997,6.39
22/09/1997,6.355
23/09/1997,6.31
24/09/1997,6.3825
25/09/1997,6.345
26/09/1997,6.3175
29/09/1997,6.27
30/09/1997,6.215
01/10/1997,6.205
02/10/1997,6.275
03/10/1997,6.395
06/10/1997,6.475
07/10/1997,6.64
08/10/1997,6.6725
09/10/1997,6.7325
10/10/1997,7.0025
13/10/1997,7.195
14/10/1997,7.06
15/10/1997,7.045
16/10/1997,7.0225
17/10/1997,6.92
20/10/1997,6.91
21/10/1997,6.9475
22/10/1997,6.9825
23/10/1997,6.94
24/10/1997,6.99
27/10/1997,6.975
28/10/1997,6.9305
29/10/1997,6.918
30/10/1997,6.895
31/10/1997,6.9515
03/11/1997,7.2175
04/11/1997,7.16
05/11/1997,7.2375
06/11/1997,7.265
07/11/1997,7.395
10/11/1997,7.215
11/11/1997,7.3775
12/11/1997,7.305
13/11/1997,7.3225
14/11/1997,7.24
17/11/1997,7.2625
18/11/1997,7.2
19/11/1997,7.155
20/11/1997,7.09
21/11/1997,7.085
24/11/1997,7.1175
25/11/1997,7.1275
26/11/1997,7.2125
28/11/1997,7.1825
01/12/1997,7.195
02/12/1997,7.04
03/12/1997,7.065
04/12/1997,6.94
05/12/1997,7.0325
08/12/1997,7.1
09/12/1997,7.07
10/12/1997,7.13
11/12/1997,7.0275
12/12/1997,6.9025
15/12/1997,6.8875
16/12/1997,6.86
17/12/1997,6.895
18/12/1997,6.775
19/12/1997,6.82
22/12/1997,6.8
23/12/1997,6.795
24/12/1997,6.8675
26/12/1997,6.894
29/12/1997,6.8165
30/12/1997,6.8395
31/12/1997,6.751
02/01/1998,6.675
05/01/1998,6.74
06/01/1998,6.6975
07/01/1998,6.77
08/01/1998,6.63
09/01/1998,6.6575
12/01/1998,6.6525
13/01/1998,6.7275
14/01/1998,6.655
15/01/1998,6.67
16/01/1998,6.64
20/01/1998,6.745
21/01/1998,6.6925
22/01/1998,6.76
23/01/1998,6.7025
26/01/1998,6.7475
27/01/1998,6.795
28/01/1998,6.81
29/01/1998,6.7925
30/01/1998,6.7275
02/02/1998,6.77
03/02/1998,6.845
04/02/1998,6.815
05/02/1998,6.8725
06/02/1998,6.86
09/02/1998,6.8975
10/02/1998,6.93
11/02/1998,6.805
12/02/1998,6.825
13/02/1998,6.79
17/02/1998,6.695
18/02/1998,6.7175
19/02/1998,6.7125
20/02/1998,6.6675
23/02/1998,6.625
24/02/1998,6.535
25/02/1998,6.556
26/02/1998,6.5215
27/02/1998,6.572
02/03/1998,6.57
03/03/1998,6.555
04/03/1998,6.5375
05/03/1998,6.5475
06/03/1998,6.635
09/03/1998,6.655
10/03/1998,6.6875
11/03/1998,6.72
12/03/1998,6.67
13/03/1998,6.555
16/03/1998,6.545
17/03/1998,6.5675
18/03/1998,6.5625
19/03/1998,6.52
20/03/1998,6.455
23/03/1998,6.515
24/03/1998,6.515
25/03/1998,6.51
26/03/1998,6.5275
27/03/1998,6.4625
30/03/1998,6.4975
31/03/1998,6.45
01/04/1998,6.4325
02/04/1998,6.4575
03/04/1998,6.3725
06/04/1998,6.33
07/04/1998,6.285
08/04/1998,6.3175
09/04/1998,6.33
13/04/1998,6.2725
14/04/1998,6.3025
15/04/1998,6.395
16/04/1998,6.4125
17/04/1998,6.4225
20/04/1998,6.43
21/04/1998,6.5075
22/04/1998,6.4075
23/04/1998,6.435
24/04/1998,6.475
27/04/1998,6.484
28/04/1998,6.433
29/04/1998,6.428
30/04/1998,6.3905
01/05/1998,6.4175
04/05/1998,6.425
05/05/1998,6.4825
06/05/1998,6.56
07/05/1998,6.59
08/05/1998,6.5225
11/05/1998,6.445
12/05/1998,6.44
13/05/1998,6.48
14/05/1998,6.455
15/05/1998,6.4125
18/05/1998,6.44
19/05/1998,6.32
20/05/1998,6.345
21/05/1998,6.3025
22/05/1998,6.3525
26/05/1998,6.235
27/05/1998,6.1725
28/05/1998,6.1875
29/05/1998,6.185
01/06/1998,6.1925
02/06/1998,6.215
03/06/1998,6.19
04/06/1998,6.1875
05/06/1998,6.1625
08/06/1998,6.1125
09/06/1998,6.09
10/06/1998,6.135
11/06/1998,6.0875
12/06/1998,6.1375
15/06/1998,6.0875
16/06/1998,6.17
17/06/1998,6.255
18/06/1998,6.31
19/06/1998,6.52
22/06/1998,6.4825
23/06/1998,6.64
24/06/1998,6.705
25/06/1998,6.58
26/06/1998,6.488
29/06/1998,6.1635
30/06/1998,6.336
01/07/1998,6.2925
02/07/1998,6.2675
06/07/1998,6.2575
07/07/1998,6.4175
08/07/1998,6.47
09/07/1998,6.415
10/07/1998,6.3425
13/07/1998,6.3775
14/07/1998,6.315
15/07/1998,6.205
16/07/1998,6.2975
17/07/1998,6.4225
20/07/1998,6.2575
21/07/1998,6.1875
22/07/1998,6.1075
23/07/1998,6.0675
24/07/1998,5.995
27/07/1998,5.9775
28/07/1998,5.91
29/07/1998,5.8475
30/07/1998,5.8365
31/07/1998,5.682
03/08/1998,5.5575
04/08/1998,5.515
05/08/1998,5.4325
06/08/1998,5.39
07/08/1998,5.3275
10/08/1998,5.385
11/08/1998,5.43
12/08/1998,5.355
13/08/1998,5.3075
14/08/1998,5.3425
17/08/1998,5.3925
18/08/1998,5.4175
19/08/1998,5.4725
20/08/1998,5.4025
21/08/1998,5.3075
24/08/1998,5.3175
25/08/1998,5.37
26/08/1998,5.297
27/08/1998,5.243
28/08/1998,5.15
31/08/1998,5.1215
01/09/1998,5.18
02/09/1998,5.21
03/09/1998,5.21
04/09/1998,5.185
08/09/1998,5.2225
09/09/1998,5.17
10/09/1998,5.225
11/09/1998,5.29
14/09/1998,5.3125
15/09/1998,5.3425
16/09/1998,5.26
17/09/1998,5.2325
18/09/1998,5.2275
21/09/1998,5.24
22/09/1998,5.2975
23/09/1998,5.2625
24/09/1998,5.31
25/09/1998,5.28
28/09/1998,5.3225
29/09/1998,5.2725
30/09/1998,5.2075
01/10/1998,5.1525
02/10/1998,5.1575
05/10/1998,5.21
06/10/1998,5.2275
07/10/1998,5.335
08/10/1998,5.405
09/10/1998,5.64
12/10/1998,5.57
13/10/1998,5.635
14/10/1998,5.5625
15/10/1998,5.56
16/10/1998,5.575
19/10/1998,5.515
20/10/1998,5.51
21/10/1998,5.505
22/10/1998,5.555
23/10/1998,5.485
26/10/1998,5.485
27/10/1998,5.502
28/10/1998,5.571
29/10/1998,5.588
30/10/1998,5.663
02/11/1998,5.62
03/11/1998,5.6
04/11/1998,5.6275
05/11/1998,5.675
06/11/1998,5.7125
09/11/1998,5.735
10/11/1998,5.805
11/11/1998,5.865
12/11/1998,5.88
13/11/1998,5.7775
16/11/1998,5.775
17/11/1998,5.82
18/11/1998,5.845
19/11/1998,5.82
20/11/1998,5.805
23/11/1998,5.685
24/11/1998,5.7025
25/11/1998,5.7125
27/11/1998,5.8225
30/11/1998,5.935
01/12/1998,5.82
02/12/1998,5.8775
03/12/1998,5.81
04/12/1998,5.8125
07/12/1998,5.765
08/12/1998,5.71
09/12/1998,5.655
10/12/1998,5.6175
11/12/1998,5.5825
14/12/1998,5.5225
15/12/1998,5.53
16/12/1998,5.5275
17/12/1998,5.48
18/12/1998,5.4725
21/12/1998,5.4925
22/12/1998,5.4525
23/12/1998,5.435
24/12/1998,5.48
28/12/1998,5.4375
29/12/1998,5.4525
30/12/1998,5.405
31/12/1998,5.4055
04/01/1999,5.46
05/01/1999,5.5125
06/01/1999,5.545
07/01/1999,5.485
08/01/1999,5.55
11/01/1999,5.4675
12/01/1999,5.385
13/01/1999,5.3375
14/01/1999,5.3375
15/01/1999,5.3225
19/01/1999,5.25
20/01/1999,5.28
21/01/1999,5.305
22/01/1999,5.2575
25/01/1999,5.175
26/01/1999,5.14
27/01/1999,5.13
28/01/1999,5.1025
29/01/1999,5.0675
01/02/1999,5.085
02/02/1999,5.1325
03/02/1999,5.075
04/02/1999,5.0875
05/02/1999,5.1375
08/02/1999,5.08
09/02/1999,4.99
10/02/1999,4.9925
11/02/1999,4.9525
12/02/1999,4.9225
16/02/1999,4.8775
17/02/1999,4.8625
18/02/1999,4.82
19/02/1999,4.7825
22/02/1999,4.74
23/02/1999,4.7485
24/02/1999,4.599
25/02/1999,4.587
26/02/1999,4.5635
01/03/1999,4.63
02/03/1999,4.715
03/03/1999,4.6775
04/03/1999,4.68
05/03/1999,4.645
08/03/1999,4.71
09/03/1999,4.725
10/03/1999,4.7675
11/03/1999,4.78
12/03/1999,4.745
15/03/1999,4.71
16/03/1999,4.8275
17/03/1999,4.8125
18/03/1999,4.82
19/03/1999,4.8925
22/03/1999,4.9925
23/03/1999,4.9325
24/03/1999,4.8775
25/03/1999,4.99
26/03/1999,4.9675
29/03/1999,4.96
30/03/1999,5.015
31/03/1999,4.8375
01/04/1999,4.8325
05/04/1999,4.82
06/04/1999,4.7775
07/04/1999,4.8
08/04/1999,4.7725
09/04/1999,4.805
12/04/1999,4.7975
13/04/1999,4.8525
14/04/1999,4.8925
15/04/1999,4.895
